用户id,用户,评论日期,评论内容
5708784634,Gemeard,Sun Jan 22 16:59:57 +0800 2023,超级好看！我要二刷[打call][打call]第一遍太快了，没整明白[苦涩][苦涩]
3784062220,芯蕊娃娃520,Mon Jan 23 21:22:37 +0800 2023,我睡着了三次[允悲][允悲][允悲]
7629160214,桃薰poi,Sun Jan 22 23:12:26 +0800 2023,科幻是有门槛的，喜欢看漫威和不想带脑子只想看合家欢的人更适合看喜剧[开学季]
5854162130,biu-134765,Sun Jan 22 23:04:33 +0800 2023,刚看完，一起看的一致评价科幻特效进步大，但剧情冗长，有些地方反复重复，看的时候觉得有些无聊，煽情有些刻意，画面暗，看完就感觉很疲劳
6207517121,孙_雪东,Sun Jan 22 22:55:06 +0800 2023,上海堡垒2，你的任务很艰巨，对手有些强，再不努力怕这扇门你关不上啦！
6023560730,宝宝没巴士,Sun Jan 22 22:55:05 +0800 2023,我直接看睡着[doge]
5654659727,热爱学习de2718,Sun Jan 22 22:45:42 +0800 2023,不好看，很无聊，有点拖拉，三个小时，都看睡着了，没啥内容感觉
5316811941,承诺扑了空,Sun Jan 22 22:34:35 +0800 2023,就我觉得又臭又长吗[微笑]
5709548995,foreverTXD,Sun Jan 22 22:31:58 +0800 2023,真的不错
5663966639,胭脂保镖,Sun Jan 22 22:30:39 +0800 2023,看了，先睡为敬[doge]
2723234047,疯人愿里的乐天派,Sun Jan 22 22:27:36 +0800 2023,晚去的人都早早走了[doge]实话实说
5380602338,Age_LandM,Sun Jan 22 22:12:06 +0800 2023,真的有那么好看吗。我看完就觉得很压抑。吴京准备打架和沙溢说出50岁以上出列这两个地方有点激动。特效很到位。其他时候感觉挺那个的。说不清主要太长了。有点坐不住，上座率很高，不过，中途还是陆陆续续看到有人离场
6008065878,乖巧的小贝壳儿,Sun Jan 22 22:09:55 +0800 2023,我睡了一个多小时，同行四人全睡了……
3946819741,数缘是圆,Sun Jan 22 22:04:57 +0800 2023,1我看了没有二刷，2让我有二刷的欲望
5991217548,夏日长青1,Sun Jan 22 22:02:31 +0800 2023,我觉得不好看，原因看样真的是因为我去的影院屏幕太烂了[允悲]
2804115632,苦隐游幕,Sun Jan 22 21:53:08 +0800 2023,我耐着性子，忍住了，没有睡觉，终于看完了那种的心情。[弱]
3219270280,热泪的崩塌,Sun Jan 22 21:49:34 +0800 2023,剧情拖沓的要命，我只想说乐色
3171649682,路过喝口水,Sun Jan 22 21:38:00 +0800 2023,3个小时我睡了2.5小时[允悲]
5800117163,小葡萄必上岸,Sun Jan 22 21:28:09 +0800 2023,三分之一人都提前走了，真是好看极了
2944545133,桃园千里,Sun Jan 22 21:19:47 +0800 2023,我在电影院睡着了
3687276997,喜欢小钱钱的种花家兔子,Sun Jan 22 21:19:42 +0800 2023,超级震撼，科技与人文的结合[爱你]
6086468130,小妖0606,Sun Jan 22 21:09:12 +0800 2023,看的都打瞌睡了，有些地方太拖沓
2803894523,还没想好改什么名就先这样吧,Sun Jan 22 20:51:06 +0800 2023,没有第一部好看  塞了更多内容就多了好多聊天戏份
5520789139,我不叫LBY吗,Sun Jan 22 20:37:44 +0800 2023,非常好看！！特效很棒，就不说了。中国式科幻片，情感细腻，细节也很多！看不懂建议去看熊大熊二
6854163921,teampest,Sun Jan 22 20:25:37 +0800 2023,前面两个小时全在铺垫，三小时的电影硬是给我看睡着了
1908788425,呆呆征,Sun Jan 22 18:51:44 +0800 2023,不明白为啥不上3D 会更爽
3626602237,老榆木书架,Sun Jan 22 18:40:20 +0800 2023,我觉得挺好看的啊，下午刚看完
1792623045,一一个道姑朋友,Sun Jan 22 18:24:36 +0800 2023,开车能不能看路啊 别转头不行吗[允悲]
5857188797,卧雪无羡,Sun Jan 22 17:57:18 +0800 2023,非常好非常好，流浪地球电影系列剧情更丰满了
5951396976,星河与他失之交臂,Sun Jan 22 17:52:09 +0800 2023,我想评论一点，中间我差点睡觉，其他都还行
2806951071,余小员,Sun Jan 22 17:46:14 +0800 2023,有偷国人参演的电影、希望大家一起抵制……
1095804254,MARKgo_on,Sun Jan 22 17:43:17 +0800 2023,说真的，那些说不好看，抵制的，没拿钱�？我真不信！！！绝对的自来水 http://t.cn/A69OaUF3
1771502713,wangsdl,Sun Jan 22 17:35:02 +0800 2023,好看的一比吊糟，最后第二套方案在预料之内但是真转到选人的画面真的头都炸了，硬是忍着不流眼泪，上次看科幻片看的差点绷不住还是星际穿越。诚意很足，干货很多，故事很好，值得多刷。
1912164121,Chathew_Q,Sun Jan 22 17:34:48 +0800 2023,让子弹再飞会
5038833911,醉月居士F,Sun Jan 22 17:31:45 +0800 2023,超级烂片，零分！
1802884421,瓦力司机,Sun Jan 22 17:25:37 +0800 2023,真不错，比一要硬核。剧情线也更多，感觉应该拍成两集更好
6460342720,瑶瑛Daphne,Sun Jan 22 17:24:56 +0800 2023,才9.2吗？[泪]真的好好看
5209548841,肉肉小豆包,Sun Jan 22 17:11:14 +0800 2023,真的可以打9.5，比阿凡达强多了，不说技术层面，内容充实度根本没的比
7077374090,江师羐,Sun Jan 22 16:58:46 +0800 2023,殖奴APP打分，和他有关的电影恨不得发零分
6310228056,悲情小星星,Sun Jan 22 16:57:30 +0800 2023,说真话好吗？？我真心觉得难看[笑cry][笑cry]
5695399256,小柴梦想家,Sun Jan 22 16:54:30 +0800 2023,就挺…. 算了，尊重支持个人喜好吧…
7239931632,欧洲大白jo雅,Sun Jan 22 16:46:45 +0800 2023,昨晚我睡得贼差 睡一阵醒一阵 今天三小时我都完全无睡意 好几次热泪盈眶（倒不是因为煽情 场面太宏大了）
7732371774,S安H静E了,Sun Jan 22 16:27:27 +0800 2023,确实好看
6545332296,NG446,Sun Jan 22 16:24:54 +0800 2023,9.5分起步[打call]
3805108002,两米三三,Sun Jan 22 16:23:52 +0800 2023,我觉得比1好看!! [许愿]
3170188484,数星星的大怪兽L,Sun Jan 22 16:14:54 +0800 2023,还是好看，还是牛逼
1908027263,笑语妖妖,Fri Jan 27 11:33:53 +0800 2023,好看
6407132829,冲浪侠客321,Fri Jan 27 11:30:30 +0800 2023,冲啊 我的小破球[爱你][爱你][爱你]
1849950527,海拉鲁美工队长,Fri Jan 27 11:30:21 +0800 2023,在我看来它是世界第一科幻，在精神内核方面超过星际穿越
1767775183,豆豆的F,Fri Jan 27 11:29:41 +0800 2023,好看，的确好看，准备二刷
7721337282,喵小呜呜呜呜,Fri Jan 27 11:29:29 +0800 2023,低了9.6差不多
1849950527,海拉鲁美工队长,Fri Jan 27 11:27:11 +0800 2023,球2真的太优秀了
2978353672,Emma蔡小平,Fri Jan 27 11:23:46 +0800 2023,我给9.8分
5691988020,努力的小亮亮最漂亮,Fri Jan 27 11:20:09 +0800 2023,我看不懂[泪]看不进去
1764440587,vivi的兔纸,Fri Jan 27 11:17:16 +0800 2023,第一部和第二部都很好看，震撼！
7243407575,sienpete,Fri Jan 27 11:12:36 +0800 2023,真的好看，分可以再高点
7532458744,只等朝夕与共到白头,Fri Jan 27 11:11:41 +0800 2023,比第一部好看多了
2029352064,田院_无忧,Fri Jan 27 10:07:35 +0800 2023,好看
7175034732,酷盖城,Thu Jan 26 21:43:34 +0800 2023,真的好看啊啊啊啊啊啊
5815273457,歌依傲,Thu Jan 26 15:13:57 +0800 2023,好看！！！！
6029856701,一颗梅子_May,Thu Jan 26 09:43:16 +0800 2023,我是科幻迷，我喜欢看，科幻看了很多，但是流浪地球系列是特殊的存在。它讲的是中国人的科幻，是中国人对科幻、未来、命运的哲学幻想，从场景剧情来看都是不错的，只是时间较长，要交代的东西太多，是可以理解的。电影也需要用心看[爱你]
1401616165,kellycnwh,Thu Jan 26 08:34:08 +0800 2023,很好看，剧情好看，背景音乐很燃，特效很棒，值得高分。
1401616165,kellycnwh,Tue Jan 24 18:40:34 +0800 2023,好看啊！音乐也很恢宏，很好听！很大气
2041353061,huangjiaona,Tue Jan 24 00:17:20 +0800 2023,接近三小时的电影，物理差生的我看懵了，中途好几个人离场了，评分的话5分吧，给演员和特效，仅此而已
3937512489,杨光下的颖子-angelababy,Mon Jan 23 21:55:49 +0800 2023,看不懂[泪]
2029352064,田院_无忧,Mon Jan 23 21:26:00 +0800 2023,好看，他值得更高的分
5308778968,AZZORRO,Mon Jan 23 19:58:00 +0800 2023,剧情老套拖沓就不说了，看到两个上传了自己意识的电子生命打键盘时我绷不住了。
5187896658,Shy吹人士Morning,Mon Jan 23 18:02:58 +0800 2023,私以为低了
5864028687,Dieuseulamour,Mon Jan 23 09:55:12 +0800 2023,流浪地球看了有点沉重，想看满江红，放松一下心情，只是个人观点
2110261461,東風-Live-Life,Mon Jan 23 09:08:30 +0800 2023,不知道是电影院放映的拷贝版本还是荧幕不匹配的问题，感觉荧幕效果很差，类似电脑上看盗版[汗]，视觉效果严重打折了！
2280916982,经此一别便是永远,Mon Jan 23 03:25:38 +0800 2023,好看在哪？谁看过，解答一下？
6428576398,不叫张先生,Mon Jan 23 03:11:52 +0800 2023,流浪地球真的不好看。中心思想老套俗气。   就烧钱的主。 完全没有前瞻性。   啊啊啊啊 又是拯救人类。 有啥前瞻性。这种思想都拍烂了。只是换个形式拯救地球而已。
7331529886,山口真子,Mon Jan 23 02:48:20 +0800 2023,主旋律
6016157792,恋上黄暴小王子,Mon Jan 23 02:29:28 +0800 2023,[费解]为啥我喜欢那只笨笨
3297264760,金金仅此而已,Mon Jan 23 02:02:19 +0800 2023,[泪]太好看了
7078179699,pupazzodineve,Mon Jan 23 02:00:07 +0800 2023,好看，但是可能有点挑观众
5013091700,精奇嬷嬷_,Mon Jan 23 01:56:23 +0800 2023,好看，别杠，我啥也不懂就是觉得好看[可爱]
2933650967,圣阳圣阳啊,Mon Jan 23 01:42:56 +0800 2023,1就很尬[挖鼻]2有点不敢去看
5470359928,拥抱勒布朗,Mon Jan 23 01:11:22 +0800 2023,中间节奏有点慢，后面巨燃
2180722790,Gorefang,Mon Jan 23 00:50:30 +0800 2023,屈楚萧怎么没有
5215386356,马先生的微博呀,Mon Jan 23 00:43:01 +0800 2023,儿滴包
5092536897,Kimi嘎嘎,Mon Jan 23 00:41:46 +0800 2023,[泪]评分好低。。我给打9.9分。剩下0.1第三部加油
1768257472,#NAME?,Mon Jan 23 00:31:49 +0800 2023,一般
3453008722,啷个那么乖,Mon Jan 23 00:03:39 +0800 2023,全片最令我感动的就是50岁以上主动出列去赴死，只为了能完成最后的任务，包括后面点题公平，我终于知道一开始说的“公平”到底是什么了[抱抱]
1802574177,dexter_-,Sun Jan 22 23:54:48 +0800 2023,我打9.9分
2814400247,aelf油,Sun Jan 22 23:51:55 +0800 2023,好看的，值得推荐，期待三[嘻嘻]
7563679143,你好我叫君夏,Sun Jan 22 23:49:52 +0800 2023,一路睡过去的 没1好看 太无聊了
3525251302,不讨人喜欢的红伞伞,Sun Jan 22 23:45:06 +0800 2023,就是好看啊[二哈][二哈]二刷直接预定好吧
1776718575,每天二两米饭,Sun Jan 22 23:40:38 +0800 2023,看懂了，但要理解还需要多看两遍[允悲]
6482595790,威八岁,Sun Jan 22 23:29:32 +0800 2023,低了，就这画面我直接给十分也不过分，太空电梯！！绝了！！
3179572154,轮回第一年拿下,Sun Jan 22 23:29:19 +0800 2023,特效太牛逼了，80一张票也是值得的
5381623021,陈小美真机灵,Sun Jan 22 23:28:06 +0800 2023,@哎呦你就是恒源祥
2434548742,婧婧的河流,Sun Jan 22 23:22:03 +0800 2023,除了 领导在后面那几句 我们的人一定可以完成任务有点唯心主义 硬拗不自然以外其他都很自然
2852668252,今天起不来iye_,Sun Jan 22 23:16:22 +0800 2023,不好看剧情不吸引人[苦涩][苦涩]
7430616817,沃夏缭0306,Sun Jan 22 23:12:46 +0800 2023,瑕不掩瑜，前面和结尾都是比较高潮的地方，中间介绍背景什么的可能有的人觉得会比较无聊，如果只是想大过年喜欢放松大脑看点轻松娱乐的不是很推荐，因为你可能会觉得中间那部分很无聊[爱你]
5574469828,动感光波bebebebe,Sun Jan 22 23:12:22 +0800 2023,故事很棒，特效很棒
7058249591,Kiley_yu,Sun Jan 22 23:07:01 +0800 2023,看完一个字，牛[awsl]
1359303934,小紫凰04528,Sun Jan 22 23:02:21 +0800 2023,不能说不好看，只是没有1来的戳中我心
6135502263,凌飞凌凌,Sun Jan 22 23:00:00 +0800 2023,应该叫流浪地球前传
5661017913,几点1314,Sun Jan 22 22:58:16 +0800 2023,后半段还行，前面的故事墨迹程度远超星际。我中间一度睡着了几分钟，罪过罪过
6393424758,ReolReol8974,Sun Jan 22 22:58:15 +0800 2023,我心理分数7.5分的样子吧 不难看
3108221635,LITTLEFAIRYLX,Sun Jan 22 22:57:55 +0800 2023,挺好看的就是没看懂
1223835967,Druid楠,Sun Jan 22 22:57:03 +0800 2023,真的很棒！
1170733387,54爱吃的熊猫,Sun Jan 22 22:52:38 +0800 2023,好看，太好看了
5674185534,七七_double,Sun Jan 22 22:50:15 +0800 2023,真的好看 第一次看流浪地球 没看过1 不过被震撼到了[泪][泪]
5670916389,柠檬泡凤爪丶,Sun Jan 22 22:49:20 +0800 2023,看完了，真心觉得9.2给低了，比第一部都好看，我媳妇都看入迷了
6302132265,花喵朵朵,Sun Jan 22 22:45:02 +0800 2023,真的很好看啊
6447361738,Juyfdgcbuh120,Sun Jan 22 22:38:31 +0800 2023,好看！视觉效果比第一部更优秀，我因为怀孕觉得有点吵，老公和婆婆意外看的非常认真！[太开心][太开心][太开心][good][good][good]
1614196464,起啥都无所谓_,Sun Jan 22 22:38:01 +0800 2023,大年初一激光IMax打卡回来大年初一激光IMAX打卡回来，值得票价，比一个月前的另一部imax值
2397168151,人间盛气,Sun Jan 22 22:34:28 +0800 2023,非常好看！
5324010403,小强说早早早,Sun Jan 22 22:32:09 +0800 2023,好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看 http://t.cn/A69OElBp
5546924223,immlucas,Sun Jan 22 22:31:59 +0800 2023,真的很好看啊啊啊啊啊应该满分
3210356510,村心坊14号,Sun Jan 22 22:31:00 +0800 2023,下午去看了，迟到了10分钟，所以前面的剧情漏掉了导致前半部不能投入，但整片不论从故事和画面特效来说都非常震撼，比一好看多了。决定二刷
5324010403,小强说早早早,Sun Jan 22 22:29:44 +0800 2023,是的很不错，可惜才不到三个小时[打call]
7721671621,超62935,Sun Jan 22 22:17:00 +0800 2023,很好看，剧情不错，特效也有很大进步，唯一的槽点就是时间太长了
6394818127,Kimo4611,Sun Jan 22 22:06:37 +0800 2023,啥破壁玩意[doge]
7283272368,深繁好绝啊啊啊,Sun Jan 22 22:05:23 +0800 2023,没看过1而且对这方面根本不了解可以看懂吗
6106609843,与神明看日落Echo,Sun Jan 22 22:01:09 +0800 2023,低了[doge]可以再高点
5536700596,老子来救你了,Sun Jan 22 21:59:56 +0800 2023,剧情好几段看的人背后发毛，好看
1881681751,亲亲四月天,Sun Jan 22 21:59:46 +0800 2023,超级好看满分�
5144001619,大米粥稀liuliu,Sun Jan 22 21:59:18 +0800 2023,刚看完出来 好看的一批
2329541554,Jallys_程梓骅,Sun Jan 22 21:58:51 +0800 2023,很棒，甚至觉得比流浪1还好看。不过前面都看懂了，就是最后彩蛋看的我CPU烧了[允悲][允悲][允悲]
3924763485,xmlhappy8,Sun Jan 22 21:58:22 +0800 2023,李雪健老师真的真的不愧是老戏骨 [泪]气场太足了 眼神十分坚毅！！
6459175076,守卓归田园,Sun Jan 22 21:57:41 +0800 2023,评分之类的，都是9.几不知道信哪个
1883139664,Susansansu,Sun Jan 22 21:54:29 +0800 2023,这个我真的期待，尤其在看了流浪1之后
2660049341,姗珍海味,Sun Jan 22 21:50:18 +0800 2023,几乎续集都不行的时代，流浪地球做到了超越第一部[good]
7677239707,蝉鸣整个夏天,Sun Jan 22 21:48:37 +0800 2023,好看好看
7220687403,I楠III,Fri Jan 27 11:27:59 +0800 2023,看看烂番茄指数，绝对比国内某些数据媒体真实
7376031280,yokoha202001,Thu Jan 26 22:29:20 +0800 2023,炸裂的演技， 紧凑的剧情， 震撼的效果。
5655977395,挽妳和风,Wed Jan 25 20:27:51 +0800 2023,微博评分太低了
2260064362,桜HANABI,Tue Jan 24 16:39:59 +0800 2023,转发微博
7801763771,潇飞飞DeMicro-blog,Tue Jan 24 02:35:55 +0800 2023,被你们说的我也想去看了，本来犹豫到底看流浪地球，还是满江红[笑cry]。
5634956269,胖哥不是我,Tue Jan 24 01:26:11 +0800 2023,最近失眠，我决定二刷
3216027211,我欲成殇,Mon Jan 23 13:41:58 +0800 2023,比1更好看！更有深度！更震撼！燃爆了！
5458430405,痲秋秋08042,Mon Jan 23 01:10:43 +0800 2023,好看极了
7286953141,早餐不好次,Mon Jan 23 00:10:56 +0800 2023,看了，硬科幻跟世界一流还有差距，但是个好的开始能看到进步，别踏马整个什么上海堡垒这比玩意出来就好
